full_text,sentimen,cleaned_text,cleanedNormalized_text,tokenisasiSastrawi,tokens_no_stopwords,tokens_stemmed,final_preprocessed_text
@Mdy_Asmara1701 Harus meninggal dulu baru hukum berpihak ke korban Kekerasan seksual ataupun KDRT.,negatif,harus meninggal dulu baru hukum berpihak ke korban kekerasan seksual ataupun kdrt,harus meninggal dulu baru hukum berpihak ke korban kekerasan seksual ataupun kdrt,"['harus', 'meninggal', 'dulu', 'baru', 'hukum', 'berpihak', 'ke', 'korban', 'kekerasan', 'seksual', 'ataupun', 'kdrt']","['meninggal', 'dulu', 'baru', 'hukum', 'berpihak', 'korban', 'kekerasan', 'seksual', 'ataupun', 'kdrt']","['tinggal', 'dulu', 'baru', 'hukum', 'pihak', 'korban', 'keras', 'seksual', 'atau', 'kdrt']",tinggal dulu baru hukum pihak korban keras seksual atau kdrt
@GabrielleNass01 @anakTun9gal @txtdrimedia anak pola asuh anak dan lainnya itu perlu diperhatikan dengan sangat. Lihat di sekeliling kita saudara-saudara kita banyak yang menjadi korban broken home kdrt fatherless motherless pun juga ada dan itu sangat kasihan.,negatif,anak pola asuh anak dan lainnya itu perlu diperhatikan dengan sangat lihat di sekeliling kita saudara saudara kita banyak yang menjadi korban broken home kdrt fatherless motherless pun juga ada dan itu sangat kasihan,anak pola asuh anak dan lainnya itu perlu diperhatikan dengan sangat lihat di sekeliling kita saudara saudara kita banyak yang menjadi korban broken home kdrt fatherless motherless pun juga ada dan itu sangat kasihan,"['anak', 'pola', 'asuh', 'anak', 'dan', 'lainnya', 'itu', 'perlu', 'diperhatikan', 'dengan', 'sangat', 'lihat', 'di', 'sekeliling', 'kita', 'saudara', 'saudara', 'kita', 'banyak', 'yang', 'menjadi', 'korban', 'broken', 'home', 'kdrt', 'fatherless', 'motherless', 'pun', 'juga', 'ada', 'dan', 'itu', 'sangat', 'kasihan']","['anak', 'pola', 'asuh', 'anak', 'lainnya', 'perlu', 'diperhatikan', 'sangat', 'lihat', 'sekeliling', 'saudara', 'saudara', 'banyak', 'menjadi', 'korban', 'broken', 'home', 'kdrt', 'fatherless', 'motherless', 'sangat', 'kasihan']","['anak', 'pola', 'asuh', 'anak', 'lain', 'perlu', 'perhati', 'sangat', 'lihat', 'keliling', 'saudara', 'saudara', 'banyak', 'korban', 'broken', 'home', 'kdrt', 'fatherless', 'motherless', 'sangat', 'kasihan']",anak pola asuh anak lain perlu perhati sangat lihat keliling saudara saudara banyak korban broken home kdrt fatherless motherless sangat kasihan
Tadi ga terasa krn pake kaus kaki dan dipake jalan tapi ternyata sakit juga. Gini amat jadi korban kdrt kucing padahal cuma mau melerai pertengkaran ,negatif,tadi ga terasa krn pake kaus kaki dan dipake jalan tapi ternyata sakit juga gini amat jadi korban kdrt kucing padahal cuma mau melerai pertengkaran,tadi tidak terasa karena pakai kaus kaki dan dipake jalan tetapi ternyata sakit juga begini amat jadi korban kdrt kucing padahal cuma mau melerai pertengkaran,"['tadi', 'tidak', 'terasa', 'karena', 'pakai', 'kaus', 'kaki', 'dan', 'dipake', 'jalan', 'tetapi', 'ternyata', 'sakit', 'juga', 'begini', 'amat', 'jadi', 'korban', 'kdrt', 'kucing', 'padahal', 'cuma', 'mau', 'melerai', 'pertengkaran']","['tadi', 'tidak', 'terasa', 'pakai', 'kaus', 'kaki', 'dipake', 'jalan', 'ternyata', 'sakit', 'begini', 'jadi', 'korban', 'kdrt', 'kucing', 'padahal', 'cuma', 'mau', 'melerai', 'pertengkaran']","['tadi', 'tidak', 'asa', 'pakai', 'kaus', 'kaki', 'dipake', 'jalan', 'nyata', 'sakit', 'begini', 'korban', 'kdrt', 'kucing', 'padahal', 'lerai', 'tengkar']",tadi tidak asa pakai kaus kaki dipake jalan nyata sakit begini korban kdrt kucing padahal lerai tengkar
Gua suka bertanya-tanya kenapa bisa banyak cewe yg nikah sama cowo brengsek dan jadi korban kdrt emg ga keliatan ya pas pacarannya. Ternyata emg salah satu penyebabnya banyak cewe tolol aja kayak gini. Nutup mata sama perilaku brengsek cowonya.,negatif,gua suka bertanya tanya kenapa bisa banyak cewe yg nikah sama cowo brengsek dan jadi korban kdrt emg ga keliatan ya pas pacarannya ternyata emg salah satu penyebabnya banyak cewe tolol aja kayak gini nutup mata sama perilaku brengsek cowonya,saya suka bertanya tanya mengapa bisa banyak cewek yang nikah sama cowo brengsek dan jadi korban kdrt memang tidak keliatan ya pas pacarannya ternyata memang salah satu penyebabnya banyak cewek tolol saja seperti begini nutup mata sama perilaku brengsek cowonya,"['saya', 'suka', 'bertanya', 'tanya', 'mengapa', 'bisa', 'banyak', 'cewek', 'yang', 'nikah', 'sama', 'cowo', 'brengsek', 'dan', 'jadi', 'korban', 'kdrt', 'memang', 'tidak', 'keliatan', 'ya', 'pas', 'pacarannya', 'ternyata', 'memang', 'salah', 'satu', 'penyebabnya', 'banyak', 'cewek', 'tolol', 'saja', 'seperti', 'begini', 'nutup', 'mata', 'sama', 'perilaku', 'brengsek', 'cowonya']","['suka', 'bertanya', 'tanya', 'banyak', 'cewek', 'nikah', 'sama', 'cowo', 'brengsek', 'jadi', 'korban', 'kdrt', 'memang', 'tidak', 'keliatan', 'pas', 'pacarannya', 'ternyata', 'memang', 'salah', 'satu', 'penyebabnya', 'banyak', 'cewek', 'tolol', 'begini', 'nutup', 'mata', 'sama', 'perilaku', 'brengsek', 'cowonya']","['suka', 'tanya', 'tanya', 'banyak', 'cewek', 'nikah', 'sama', 'cowo', 'brengsek', 'korban', 'kdrt', 'memang', 'tidak', 'liat', 'pacar', 'nyata', 'memang', 'salah', 'satu', 'sebab', 'banyak', 'cewek', 'tolol', 'begini', 'nutup', 'mata', 'sama', 'perilaku', 'brengsek', 'cowonya']",suka tanya tanya banyak cewek nikah sama cowo brengsek korban kdrt memang tidak liat pacar nyata memang salah satu sebab banyak cewek tolol begini nutup mata sama perilaku brengsek cowonya
@rijalun_ar @meutiafaradilla Aku setuju banget. Karena aku juga pengen ibuku ga menikah sama bapakku. Kasian ibuku aku dan kakak ku karena jadi korban KDRT bapakku dan kami ga dinafkahin sama dia. Plisss aku juga gamau ibuku menikah ,negatif,aku setuju banget karena aku juga pengen ibuku ga menikah sama bapakku kasian ibuku aku dan kakak ku karena jadi korban kdrt bapakku dan kami ga dinafkahin sama dia pliss aku juga gamau ibuku menikah,saya setuju banget karena saya juga ingin ibuku tidak menikah sama bapakku kasihan ibuku saya dan kakak ku karena jadi korban kdrt bapakku dan kami tidak dinafkahin sama dia pliss saya juga tidak mau ibuku menikah,"['saya', 'setuju', 'banget', 'karena', 'saya', 'juga', 'ingin', 'ibuku', 'tidak', 'menikah', 'sama', 'bapakku', 'kasihan', 'ibuku', 'saya', 'dan', 'kakak', 'ku', 'karena', 'jadi', 'korban', 'kdrt', 'bapakku', 'dan', 'kami', 'tidak', 'dinafkahin', 'sama', 'dia', 'pliss', 'saya', 'juga', 'tidak', 'mau', 'ibuku', 'menikah']","['setuju', 'banget', 'ibuku', 'tidak', 'menikah', 'sama', 'bapakku', 'kasihan', 'ibuku', 'kakak', 'ku', 'jadi', 'korban', 'kdrt', 'bapakku', 'tidak', 'dinafkahin', 'sama', 'pliss', 'tidak', 'mau', 'ibuku', 'menikah']","['tuju', 'banget', 'ibu', 'tidak', 'nikah', 'sama', 'bapak', 'kasihan', 'ibu', 'kakak', 'ku', 'korban', 'kdrt', 'bapak', 'tidak', 'dinafkahin', 'sama', 'pliss', 'tidak', 'ibu', 'nikah']",tuju banget ibu tidak nikah sama bapak kasihan ibu kakak ku korban kdrt bapak tidak dinafkahin sama pliss tidak ibu nikah
patut di contoh ini buat korban kdrt biar ga lebam belajarlah kanuragan,positif,patut di contoh ini buat korban kdrt biar ga lebam belajarlah kanuragan,patut di contoh ini buat korban kdrt agar tidak lebam belajarlah kanuragan,"['patut', 'di', 'contoh', 'ini', 'buat', 'korban', 'kdrt', 'agar', 'tidak', 'lebam', 'belajarlah', 'kanuragan']","['patut', 'contoh', 'buat', 'korban', 'kdrt', 'tidak', 'lebam', 'belajarlah', 'kanuragan']","['patut', 'contoh', 'buat', 'korban', 'kdrt', 'tidak', 'lebam', 'bajar', 'kanuragan']",patut contoh buat korban kdrt tidak lebam bajar kanuragan
@fatanurhaliza Bukan nolak yang penting kalau perempuan sepakat jadi IRT dalam pernikahan hak2nya dipenuhi jgn jadi korban KDRT dan tetap diakui kontribusinya. Suka sebel soalnya yang bilang perempuan cuma minta soalnya jadi IRT jadi ngga bawa uang.,negatif,bukan nolak yang penting kalau perempuan sepakat jadi irt dalam pernikahan haknya dipenuhi jgn jadi korban kdrt dan tetap diakui kontribusinya suka sebel soalnya yang bilang perempuan cuma minta soalnya jadi irt jadi ngga bawa uang,bukan nolak yang penting kalau perempuan sepakat jadi irt dalam pernikahan haknya dipenuhi jangan jadi korban kdrt dan tetap diakui kontribusinya suka sebel soalnya yang bilang perempuan cuma minta soalnya jadi irt jadi tidak bawa uang,"['bukan', 'nolak', 'yang', 'penting', 'kalau', 'perempuan', 'sepakat', 'jadi', 'irt', 'dalam', 'pernikahan', 'haknya', 'dipenuhi', 'jangan', 'jadi', 'korban', 'kdrt', 'dan', 'tetap', 'diakui', 'kontribusinya', 'suka', 'sebel', 'soalnya', 'yang', 'bilang', 'perempuan', 'cuma', 'minta', 'soalnya', 'jadi', 'irt', 'jadi', 'tidak', 'bawa', 'uang']","['bukan', 'nolak', 'penting', 'kalau', 'perempuan', 'sepakat', 'jadi', 'irt', 'pernikahan', 'haknya', 'dipenuhi', 'jangan', 'jadi', 'korban', 'kdrt', 'tetap', 'diakui', 'kontribusinya', 'suka', 'sebel', 'soalnya', 'bilang', 'perempuan', 'cuma', 'minta', 'soalnya', 'jadi', 'irt', 'jadi', 'tidak', 'bawa', 'uang']","['bukan', 'nolak', 'penting', 'perempuan', 'sepakat', 'irt', 'nikah', 'hak', 'penuh', 'jangan', 'korban', 'kdrt', 'tetap', 'saya', 'kontribusi', 'suka', 'sebel', 'soal', 'bilang', 'perempuan', 'minta', 'soal', 'irt', 'tidak', 'bawa', 'uang']",bukan nolak penting perempuan sepakat irt nikah hak penuh jangan korban kdrt tetap saya kontribusi suka sebel soal bilang perempuan minta soal irt tidak bawa uang
siapa yg blm jadi pengacara tp udah berantem sm polisi? adalah gweh. abis kocak anjg ada korban kdrt palanya bocor abis operasi masih di rs suruh buat laporan sendiri gak bisa diproses kalo bukan korban yg laporan ke spkt. kek anjeng itu orang palanya bocor mukanya bonyok,negatif,siapa yg blm jadi pengacara tp udah berantem sm polisi adalah gweh abis kocak anjg ada korban kdrt palanya bocor abis operasi masih di rs suruh buat laporan sendiri gak bisa diproses kalo bukan korban yg laporan ke spkt kek anjeng itu orang palanya bocor mukanya bonyok,siapa yang belum jadi pengacara tetapi sudah berantem sama polisi adalah gweh abis kocak anjg ada korban kdrt palanya bocor abis operasi masih di rumah sakit suruh buat laporan sendiri tidak bisa diproses kalau bukan korban yang laporan ke spkt seperti anjeng itu orang palanya bocor mukanya bonyok,"['siapa', 'yang', 'belum', 'jadi', 'pengacara', 'tetapi', 'sudah', 'berantem', 'sama', 'polisi', 'adalah', 'gweh', 'abis', 'kocak', 'anjg', 'ada', 'korban', 'kdrt', 'palanya', 'bocor', 'abis', 'operasi', 'masih', 'di', 'rumah', 'sakit', 'suruh', 'buat', 'laporan', 'sendiri', 'tidak', 'bisa', 'diproses', 'kalau', 'bukan', 'korban', 'yang', 'laporan', 'ke', 'spkt', 'seperti', 'anjeng', 'itu', 'orang', 'palanya', 'bocor', 'mukanya', 'bonyok']","['siapa', 'jadi', 'pengacara', 'berantem', 'sama', 'polisi', 'gweh', 'abis', 'kocak', 'anjg', 'korban', 'kdrt', 'palanya', 'bocor', 'abis', 'operasi', 'rumah', 'sakit', 'suruh', 'buat', 'laporan', 'sendiri', 'tidak', 'diproses', 'kalau', 'bukan', 'korban', 'laporan', 'spkt', 'anjeng', 'orang', 'palanya', 'bocor', 'mukanya', 'bonyok']","['siapa', 'acara', 'antem', 'sama', 'polisi', 'gweh', 'abis', 'kocak', 'anjg', 'korban', 'kdrt', 'pala', 'bocor', 'abis', 'operasi', 'rumah', 'sakit', 'suruh', 'buat', 'lapor', 'sendiri', 'tidak', 'proses', 'bukan', 'korban', 'lapor', 'spkt', 'anjeng', 'orang', 'pala', 'bocor', 'muka', 'bonyok']",siapa acara antem sama polisi gweh abis kocak anjg korban kdrt pala bocor abis operasi rumah sakit suruh buat lapor sendiri tidak proses bukan korban lapor spkt anjeng orang pala bocor muka bonyok
@BulanRumah Semoga korban-korban KDRT ini dapat segera bebas dari pelaku KDRT segera lekas pulih dari segala luka fisik maupun psikis. Aamiin ya Allah.,positif,semoga korban korban kdrt ini dapat segera bebas dari pelaku kdrt segera lekas pulih dari segala luka fisik maupun psikis aamiin ya allah,semoga korban korban kdrt ini dapat segera bebas dari pelaku kdrt segera lekas pulih dari segala luka fisik maupun psikis aamiin ya allah,"['semoga', 'korban', 'korban', 'kdrt', 'ini', 'dapat', 'segera', 'bebas', 'dari', 'pelaku', 'kdrt', 'segera', 'lekas', 'pulih', 'dari', 'segala', 'luka', 'fisik', 'maupun', 'psikis', 'aamiin', 'ya', 'allah']","['semoga', 'korban', 'korban', 'kdrt', 'segera', 'bebas', 'pelaku', 'kdrt', 'segera', 'lekas', 'pulih', 'segala', 'luka', 'fisik', 'maupun', 'psikis', 'aamiin', 'allah']","['semoga', 'korban', 'korban', 'kdrt', 'segera', 'bebas', 'laku', 'kdrt', 'segera', 'lekas', 'pulih', 'segala', 'luka', 'fisik', 'maupun', 'psikis', 'aamiin', 'allah']",semoga korban korban kdrt segera bebas laku kdrt segera lekas pulih segala luka fisik maupun psikis aamiin allah
polisi mah mana mau bantu klo blm ad korban jiwa hahaha miris emank klo ad kasus KDRT gni aplgi si cewek gmpng kena manipulasi suaminya,negatif,polisi mah mana mau bantu klo blm ad korban jiwa hahaha miris emank klo ad kasus kdrt gni aplgi si cewek gmpng kena manipulasi suaminya,polisi mana mau bantu kalau belum ada korban jiwa hahaha miris emank kalau ada kasus kdrt gni aplgi si cewek gmpng terkena manipulasi suaminya,"['polisi', 'mana', 'mau', 'bantu', 'kalau', 'belum', 'ada', 'korban', 'jiwa', 'hahaha', 'miris', 'emank', 'kalau', 'ada', 'kasus', 'kdrt', 'gni', 'aplgi', 'si', 'cewek', 'gmpng', 'terkena', 'manipulasi', 'suaminya']","['polisi', 'mana', 'mau', 'bantu', 'kalau', 'korban', 'jiwa', 'hahaha', 'miris', 'emank', 'kalau', 'kasus', 'kdrt', 'gni', 'aplgi', 'si', 'cewek', 'gmpng', 'terkena', 'manipulasi', 'suaminya']","['polisi', 'bantu', 'korban', 'jiwa', 'hahaha', 'miris', 'emank', 'kasus', 'kdrt', 'gni', 'aplgi', 'cewek', 'gmpng', 'kena', 'manipulasi', 'suami']",polisi bantu korban jiwa hahaha miris emank kasus kdrt gni aplgi cewek gmpng kena manipulasi suami
Turut prihatin ke Bu Fajariah. Pemikiran konservatif luka KDRT udh tertanam scr dalam smpe buat korban gk bisa lepas dr pelaku dibuat bergantung dngn pelaku. Kita emng gk bisa marah krn beliau contoh nyata dr korban kejamnya KDRT dan patriarki.,negatif,turut prihatin ke bu fajariah pemikiran konservatif luka kdrt udh tertanam scr dalam smpe buat korban gk bisa lepas dr pelaku dibuat bergantung dngn pelaku kita emng gk bisa marah krn beliau contoh nyata dr korban kejamnya kdrt dan patriarki,turut prihatin ke bu fajariah pemikiran konservatif luka kdrt sudah tertanam secara dalam smpe buat korban tidak bisa lepas dari pelaku dibuat bergantung dngn pelaku kita emng tidak bisa marah karena beliau contoh nyata dari korban kejamnya kdrt dan patriarki,"['turut', 'prihatin', 'ke', 'bu', 'fajariah', 'pemikiran', 'konservatif', 'luka', 'kdrt', 'sudah', 'tertanam', 'secara', 'dalam', 'smpe', 'buat', 'korban', 'tidak', 'bisa', 'lepas', 'dari', 'pelaku', 'dibuat', 'bergantung', 'dngn', 'pelaku', 'kita', 'emng', 'tidak', 'bisa', 'marah', 'karena', 'beliau', 'contoh', 'nyata', 'dari', 'korban', 'kejamnya', 'kdrt', 'dan', 'patriarki']","['turut', 'prihatin', 'bu', 'fajariah', 'pemikiran', 'konservatif', 'luka', 'kdrt', 'tertanam', 'smpe', 'buat', 'korban', 'tidak', 'lepas', 'pelaku', 'dibuat', 'bergantung', 'dngn', 'pelaku', 'emng', 'tidak', 'marah', 'beliau', 'contoh', 'nyata', 'korban', 'kejamnya', 'kdrt', 'patriarki']","['turut', 'prihatin', 'bu', 'fajariah', 'pikir', 'konservatif', 'luka', 'kdrt', 'tanam', 'smpe', 'buat', 'korban', 'tidak', 'lepas', 'laku', 'buat', 'gantung', 'dngn', 'laku', 'emng', 'tidak', 'marah', 'beliau', 'contoh', 'nyata', 'korban', 'kejam', 'kdrt', 'patriark']",turut prihatin bu fajariah pikir konservatif luka kdrt tanam smpe buat korban tidak lepas laku buat gantung dngn laku emng tidak marah beliau contoh nyata korban kejam kdrt patriark
Astaghfirulloh.... Mau marah tp ibu F ini termasuk korban grooming lulusan sd anak ada 10 korban kdrt dimadu pula. Mungkin takut jadi janda dan pastinya udh kedoktrin sama ajaran suami bangkenya :(,negatif,astaghfirulloh mau marah tp ibu f ini termasuk korban grooming lulusan sd anak ada korban kdrt dimadu pula mungkin takut jadi janda dan pastinya udh kedoktrin sama ajaran suami bangkenya,astaghfirulloh mau marah tetapi ibu f ini termasuk korban grooming lulusan sd anak ada korban kdrt dimadu pula mungkin takut jadi janda dan pastinya sudah kedoktrin sama ajaran suami bangkenya,"['astaghfirulloh', 'mau', 'marah', 'tetapi', 'ibu', 'f', 'ini', 'termasuk', 'korban', 'grooming', 'lulusan', 'sd', 'anak', 'ada', 'korban', 'kdrt', 'dimadu', 'pula', 'mungkin', 'takut', 'jadi', 'janda', 'dan', 'pastinya', 'sudah', 'kedoktrin', 'sama', 'ajaran', 'suami', 'bangkenya']","['astaghfirulloh', 'mau', 'marah', 'ibu', 'f', 'termasuk', 'korban', 'grooming', 'lulusan', 'sd', 'anak', 'korban', 'kdrt', 'dimadu', 'mungkin', 'takut', 'jadi', 'janda', 'pastinya', 'kedoktrin', 'sama', 'ajaran', 'suami', 'bangkenya']","['astaghfirulloh', 'marah', 'ibu', 'f', 'masuk', 'korban', 'grooming', 'lulus', 'sd', 'anak', 'korban', 'kdrt', 'madu', 'mungkin', 'takut', 'janda', 'pasti', 'doktrin', 'sama', 'ajar', 'suami', 'bangkenya']",astaghfirulloh marah ibu f masuk korban grooming lulus sd anak korban kdrt madu mungkin takut janda pasti doktrin sama ajar suami bangkenya
Ya Allah berikan rejeki yg berlimpah dan kebahagiaan buat para pengurus rumah bulan Aamiin Katanya korban KDRT memang sulit lepas dr abusernya tapi aku harap anak2 ini bisa bersekolah dan hidup dengan tenang.,positif,ya allah berikan rejeki yg berlimpah dan kebahagiaan buat para pengurus rumah bulan aamiin katanya korban kdrt memang sulit lepas dr abusernya tapi aku harap anak ini bisa bersekolah dan hidup dengan tenang,ya allah berikan rejeki yang berlimpah dan kebahagiaan buat para pengurus rumah bulan aamiin katanya korban kdrt memang sulit lepas dari abusernya tetapi saya harap anak ini bisa bersekolah dan hidup dengan tenang,"['ya', 'allah', 'berikan', 'rejeki', 'yang', 'berlimpah', 'dan', 'kebahagiaan', 'buat', 'para', 'pengurus', 'rumah', 'bulan', 'aamiin', 'katanya', 'korban', 'kdrt', 'memang', 'sulit', 'lepas', 'dari', 'abusernya', 'tetapi', 'saya', 'harap', 'anak', 'ini', 'bisa', 'bersekolah', 'dan', 'hidup', 'dengan', 'tenang']","['allah', 'berikan', 'rejeki', 'berlimpah', 'kebahagiaan', 'buat', 'pengurus', 'rumah', 'bulan', 'aamiin', 'katanya', 'korban', 'kdrt', 'memang', 'sulit', 'lepas', 'abusernya', 'harap', 'anak', 'bersekolah', 'hidup', 'tenang']","['allah', 'ikan', 'rejeki', 'limpah', 'bahagia', 'buat', 'urus', 'rumah', 'bulan', 'aamiin', 'kata', 'korban', 'kdrt', 'memang', 'sulit', 'lepas', 'abusernya', 'harap', 'anak', 'sekolah', 'hidup', 'tenang']",allah ikan rejeki limpah bahagia buat urus rumah bulan aamiin kata korban kdrt memang sulit lepas abusernya harap anak sekolah hidup tenang
#sandyourheart haloo numpang share di hashtag ini ya karena kebetulan kemarin kita saling share info donasi bencana alam di NTT dan wilayah lainnya aku mau sekalian share info donasi utk Rumah Bulan Rumah Bulan adalah komunitas rumah aman bagi korban kdrt ini salah satu cerita-,positif,haloo numpang share di hashtag ini ya karena kebetulan kemarin kita saling share info donasi bencana alam di ntt dan wilayah lainnya aku mau sekalian share info donasi utk rumah bulan rumah bulan adalah komunitas rumah aman bagi korban kdrt ini salah satu cerita,haloo numpang share di hashtag ini ya karena kebetulan kemarin kita saling share info donasi bencana alam di ntt dan wilayah lainnya saya mau sekalian share info donasi untuk rumah bulan rumah bulan adalah komunitas rumah aman bagi korban kdrt ini salah satu cerita,"['haloo', 'numpang', 'share', 'di', 'hashtag', 'ini', 'ya', 'karena', 'kebetulan', 'kemarin', 'kita', 'saling', 'share', 'info', 'donasi', 'bencana', 'alam', 'di', 'ntt', 'dan', 'wilayah', 'lainnya', 'saya', 'mau', 'sekalian', 'share', 'info', 'donasi', 'untuk', 'rumah', 'bulan', 'rumah', 'bulan', 'adalah', 'komunitas', 'rumah', 'aman', 'bagi', 'korban', 'kdrt', 'ini', 'salah', 'satu', 'cerita']","['haloo', 'numpang', 'share', 'hashtag', 'kebetulan', 'kemarin', 'saling', 'share', 'info', 'donasi', 'bencana', 'alam', 'ntt', 'wilayah', 'lainnya', 'mau', 'sekalian', 'share', 'info', 'donasi', 'rumah', 'bulan', 'rumah', 'bulan', 'komunitas', 'rumah', 'aman', 'korban', 'kdrt', 'salah', 'satu', 'cerita']","['haloo', 'numpang', 'share', 'hashtag', 'betul', 'kemarin', 'saling', 'share', 'info', 'donasi', 'bencana', 'alam', 'ntt', 'wilayah', 'lain', 'sekali', 'share', 'info', 'donasi', 'rumah', 'bulan', 'rumah', 'bulan', 'komunitas', 'rumah', 'aman', 'korban', 'kdrt', 'salah', 'satu', 'cerita']",haloo numpang share hashtag betul kemarin saling share info donasi bencana alam ntt wilayah lain sekali share info donasi rumah bulan rumah bulan komunitas rumah aman korban kdrt salah satu cerita
